Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Kenya,KEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.6706605,2.62076211,2.84449434,3.11812639,3.12553811,3.63250399,3.80025053,4.50025654,5.26973343,5.38849831,5.20212841,5.0180583,4.93100405,4.91267347,4.76439571,4.75429106,3.98597503,4.09903383,4.36111116,4.29190731
Kenya,KEN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,22.14061928,22.33303261,25.71190262,27.75096512,31.13827515,41.07886505,50.38684845,55.4166069,55.28591537,58.93074799,57.18780136,64.72195435,67.89151001,73.19489288,71.3065033,74.26567078,66.80448151,75.6592865,86.06783295,83.39618683
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.655,64.84,64.954,64.989,64.967,64.906,64.844,64.834,64.892,65.016,65.19,65.378,65.588,65.815,66.059,66.332,66.597,66.855,67.15,67.266
Kiribati,KIR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,12.3293438,11.9012785,10.66935253,12.42028809,11.50768661,11.57650661,11.35285187,14.07539082,13.43940926,9.26172829,8.63310242,8.64540958,9.50958157,10.03857899,8.02337551,8.41267395,10.59990215,11.92076588,11.38678551,11.64184189
Kiribati,KIR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,85.93522644,93.07328796,101.993866,131.9481049,131.600174,127.1688232,148.0867462,190.7819214,168.1085053,132.9489746,141.8379822,146.7630463,154.7492981,155.0327454,117.2412491,126.6449661,166.0411682,191.5933075,163.1038818,166.6177216
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.745,60.792,69.546,69.437,69.285,69.085,68.911,68.958,69.732,70.419,70.978,71.626,72.319,72.942,72.784,72.805,72.978,73.031,73.198,73.274
"Korea, Dem. People's Rep.",PRK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.41219512,76.76585366,77.21463415,77.66585366,78.16829268,78.66829268,79.1195122,79.51707317,79.96829268,80.11707317,80.56829268,80.8195122,81.27073171,81.72195122,82.02439024,82.27560976,82.62682927,82.62682927,83.22682927,83.42682927
"Korea, Rep.",KOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.42762327,4.16491032,4.4238739,4.38896465,4.61782169,4.94396782,5.11490774,5.39896774,5.78228998,5.91734409,6.00844383,6.13262033,6.24789429,6.47438097,6.65271664,6.91432714,7.10694885,7.5438838,8.14101028,8.36409569
"Korea, Rep.",KOR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,515.2896729,551.8421631,653.9033814,728.8064575,901.3057861,1083.067993,1243.669189,1170.36853,1123.074341,1386.41272,1531.490356,1579.108032,1709.355713,1901.011963,1912.590698,2020.908203,2239.320313,2518.730225,2595.223389,2642.414307
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.394,74.676,74.968,75.304,75.616,75.636,76.516,77.392,77.665,77.63,77.74,78.28,78.587,78.88,78.922,78.981,78.783,78.696,79.022,76.567
Kosovo,XKX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.891,76.982,76.985,76.792,76.903,76.887,77.017,77.145,77.442,77.982,78.464,78.812,79.164,79.445,79.562,79.701,79.781,79.722,79.685,76.92
Kuwait,KWT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.18838811,3.12468719,2.76216865,2.35702467,2.01313829,1.8213098,1.92673647,1.92400301,2.70638776,2.67879915,2.33303547,2.33311439,2.48789287,2.9159987,4.21497965,4.73096323,4.65326786,5.18862629,5.35958719,6.30743313
Kuwait,KWT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,558.3242798,581.9777222,628.847168,650.5830689,727.7044067,782.6422119,881.1036987,1069.662598,1025.880737,1050.421265,1143.137939,1196.207153,1188.282837,1260.875244,1235.618896,1278.632446,1361.482788,1660.98645,1643.569702,1532.560181
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.70731707,68.15609756,68.25609756,68.15365854,67.95609756,67.69512195,67.89512195,68.45121951,69.10243902,69.3,69.60243902,70.00243902,70.20243902,70.40243902,70.65121951,70.95121951,71.2,71.4,71.6,71.8
Kyrgyz Republic,KGZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.27703238,4.59219551,5.82382107,6.20281315,7.45010662,8.3118391,6.93210649,6.52511883,6.89873457,6.95027161,7.1072917,8.50966358,8.18745136,7.35766459,7.14930916,6.41248226,6.18586349,5.01030922,4.49454117,5.25933695
Kyrgyz Republic,KGZ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,13.11245251,14.66923332,22.03638458,26.71186638,35.29496002,44.89822769,49.78473282,62.74322128,59.76173019,60.76480103,79.33475494,99.80106354,104.9997177,94.50258636,80.71762848,72.59329224,77.84234619,66.58773804,63.05092621,63.69342041
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.07,59.534,60.031,60.293,60.98,61.493,62.084,62.603,63.273,63.973,64.736,65.355,65.718,66.361,66.67,67.167,67.434,67.634,68.138,68.497
Lao PDR,LAO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.29031658,3.69751263,4.47920704,3.54057336,3.33673191,2.93200922,3.15345573,2.76727295,3.46300411,2.91155219,1.94457507,2.07637572,2.39984965,2.29845548,2.45366454,2.36087489,2.52606821,2.24630332,2.60029101,2.6947608
Lao PDR,LAO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,14.47130299,12.91643047,17.61871719,16.27066612,17.37983894,19.28023911,24.81284904,26.80659485,35.78236008,34.58347702,27.16216469,32.51623917,43.56784058,45.61304092,52.15144348,54.51382828,61.60005188,57.35622025,67.81835938,68.29194641
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.76097561,70.96097561,71.26585366,72.02682927,71.35609756,70.86585366,71.0195122,72.4195122,73.0804878,73.48292683,73.57560976,73.77804878,73.98292683,74.12439024,74.4804878,74.5804878,74.62926829,74.78292683,75.38780488,75.18536585
Latvia,LVA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.77004433,5.76281166,5.4793458,6.20221329,5.83247328,5.70438385,5.51350451,5.58478308,6.09759474,6.097435,5.72401047,5.41047668,5.40874767,5.46339607,5.65211773,6.1332593,5.96542788,6.18867874,6.62088203,7.44663048
Latvia,LVA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,205.0204773,237.295166,280.5087891,393.2980652,440.8097534,552.3015747,775.1915283,913.5214844,744.6616211,689.0772095,764.5917358,745.5174561,807.1300049,856.7665405,775.8643189,874.7977295,932.5015869,1101.492554,1183.115112,1313.354126
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.365,75.064,75.593,75.976,76.273,76.08,77.08,77.584,77.889,78.156,78.404,78.628,78.765,78.973,79.229,79.505,79.654,79.729,79.236,77.804
Lebanon,LBN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.56254768,9.28233719,8.67109871,7.99923086,7.54867649,8.66057873,8.55984211,7.81751728,7.0073576,7.43864489,8.17744446,7.00114107,7.06355858,7.51688814,7.39572525,7.8866291,7.76047421,8.02195835,7.89909458,7.95365763
Lebanon,LBN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,417.7819214,393.2247925,375.0754089,369.9836426,349.5018616,404.0964966,441.8590393,465.74646,501.0127564,572.420166,647.1702271,595.3667603,583.4765015,576.6546021,578.645813,647.5651856,677.3743897,745.1454468,731.6715698,994.4899902
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.849,45.595,44.53,43.711,43.233,42.914,43.123,43.566,44.034,45.596,46.692,47.835,49.002,50.033,51.101,52.264,53.064,53.733,54.173,54.693
Lesotho,LSO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.27745867,6.7452426,6.04550791,6.05738831,5.44926691,6.11966372,7.28075647,7.70154142,8.99738979,8.35764122,9.50321198,9.22287178,9.50640392,9.12336254,8.95958614,8.69295883,10.2024622,11.02123833,11.40502262,11.78428555
Lesotho,LSO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,28.24092102,23.89210892,31.89407539,40.89277649,41.15412903,48.88100433,65.32460022,68.39270782,80.08053589,95.65953827,122.8764114,114.6491623,112.7722702,109.9187546,100.8291016,85.99642944,108.0433655,122.0283814,120.5479584,107.0990677
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.752,53.788,53.042,56.013,56.912,57.62,58.285,58.772,59.194,59.433,59.62,59.913,59.943,59.121,59.148,60.416,60.553,60.853,61.104,60.948
Liberia,LBR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.51406956,2.90361023,3.65521455,9.15019226,9.71549797,8.49828529,10.81490326,9.0185957,9.42837238,8.978302,9.43191624,8.77101326,8.29568386,9.20383739,10.61632824,9.85810757,9.95379543,9.84876537,8.4314146,9.49941349
Liberia,LBR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,10.65423679,8.94630146,8.45924568,26.28619003,28.07880402,27.27500725,40.01174545,39.94613266,42.61408234,43.90929031,52.78616333,54.16405106,57.03699493,62.92842484,71.16944885,68.2051239,68.9161911,65.74718475,52.09077454,56.70612335
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.861,71.004,71.132,71.49,71.592,71.724,71.863,72.269,72.356,72.374,70.071,72.247,72.34,71.511,71.698,71.756,72.482,72.794,72.463,72.472
Libya,LBY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.05162811,4.89009905,4.10041189,3.49171281,2.59774685,2.51467609,2.43791366,2.63571715,4.28816032,3.58541107,6.05012751,..,..,..,..,..,..,..,..,..
Libya,LBY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,261.9629517,185.1968536,192.3547516,202.5708923,210.6266785,231.3844299,269.9493408,312.4657288,342.5540161,380.9290161,312.8485413,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.27560976,79.63658537,79.96097561,81.77073171,80.66829268,80.94878049,81.29512195,82.68292683,81.5,81.84146341,81.79268293,82.38292683,82.26097561,82.07317073,82.65609756,82.25853659,83.74634146,83.04146341,84.16097561,81.65853659
Liechtenstein,LIE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.65853659,71.76097561,72.06097561,71.96097561,71.25365854,71.05609756,70.9,71.81219512,72.91463415,73.26829268,73.56341463,73.86341463,73.91463415,74.51707317,74.32195122,74.67073171,75.4804878,75.6804878,76.28292683,74.97804878
Lithuania,LTU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.01339626,6.14446115,6.18627787,5.51149988,5.64800453,5.84418154,5.7643218,6.29453707,7.36587334,6.81462288,6.48781538,6.2759347,6.12593651,6.19332647,6.49043989,6.63746262,6.47513723,6.53044701,6.99864721,7.53844357
Lithuania,LTU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,218.8180237,254.3668823,338.8630676,366.9596863,438.9326782,536.0573731,704.2931519,936.5093384,864.7363892,805.2244873,925.4716187,896.9370728,958.9271851,1021.232971,920.1997681,988.5279541,1083.303345,1249.031006,1369.979492,1522.168457
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.82439024,77.96585366,77.72682927,79.12195122,79.43170732,79.28780488,79.38292683,80.53902439,80.63658537,80.63170732,80.98780488,81.39268293,81.8,82.22926829,82.29268293,82.68536585,82.09512195,82.29512195,82.63902439,82.14390244
Luxembourg,LUX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.38193941,6.76099968,6.96221447,7.2793355,7.12328196,6.6364212,6.15803099,6.23101091,6.94993162,6.66263008,5.95225334,5.29404306,5.23557377,5.23040915,5.08113575,5.07103872,5.13535357,5.25880098,5.44119692,5.76745605
Luxembourg,LUX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,3109.201416,3600.867432,4607.402832,5610.353516,5818.145996,6070.73584,6671.265137,7578.749512,7670.59375,7459.835449,7174.739258,6029.475098,6356.644531,6547.034668,5421.932129,5475.139648,5713.118652,6227.083984,6221.73877,6757
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.179,81.293,81.501,81.691,82.033,82.257,82.543,82.893,83.276,83.109,83.229,83.326,83.727,83.883,83.984,84.231,84.563,84.928,84.978,85.184
"Macao SAR, China",MAC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.57,58.892,59.491,60.149,60.57,61.315,61.757,62.142,62.734,62.873,63.494,63.544,63.962,64.255,64.339,64.997,65.094,65.27,65.882,65.182
Madagascar,MDG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.75725794,4.97110653,4.74734545,5.25490141,5.20261955,5.07627726,4.49428797,4.10616779,4.41676235,4.65100384,4.43843174,3.82249689,3.73896885,4.42833662,4.97224426,5.25697422,4.84431553,4.27076626,3.77732444,3.87958431
Madagascar,MDG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,15.48298645,15.45664787,17.06833839,14.58276272,16.22141075,16.77824783,19.2281971,21.46830177,20.11426163,21.36556816,22.94236755,19.27203178,19.69270515,22.90053368,22.65544319,24.4247551,24.39103127,21.88955688,19.35046577,17.94573784
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.895,47.221,48.79,50.453,52.044,53.238,53.946,54.604,55.448,56.381,57.455,58.679,59.729,60.899,61.378,62.209,62.977,63.276,64.119,63.717
Malawi,MWI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1.69395339,2.68173218,3.32019806,4.07199907,4.30046511,4.91223288,5.44258356,6.10668802,5.87333822,5.14304781,5.32226658,6.02199793,8.22379494,6.89776182,6.62879086,7.72703791,7.58438921,6.87366676,5.13698387,5.43400049
Malawi,MWI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,6.15482903,11.20026112,12.41096115,16.05879211,17.35433006,21.07909966,25.17160416,32.93985367,35.80546951,34.24146271,39.60087204,32.80560684,39.87822723,35.64550018,35.27587891,34.32816696,37.93450165,36.9756279,30.01859474,32.9824791
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.344,73.563,73.796,73.898,74.096,74.164,74.211,74.25,74.227,74.442,74.746,74.944,75.035,75.146,75.094,75.289,75.476,75.644,75.76,75.938
Malaysia,MYS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.6753974,2.66876554,2.92417073,2.86016941,2.78692698,3.10897732,3.07041144,3.00692558,3.2610569,3.16474271,3.31451917,3.45786357,3.51276922,3.71036959,3.82201481,3.70085335,3.71472311,3.75944281,3.83884454,4.12441826
Malaysia,MYS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,114.839119,121.4125824,141.8682098,153.3985138,161.6295776,199.8557739,229.7582092,262.7799988,244.8389282,285.0263977,343.198761,371.7933044,382.191864,415.6535339,370.7195435,353.6402893,370.7184448,416.3200073,427.4628601,418.6626587
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.181,73.291,74.06,73.538,74.751,75.13,75.686,76.543,77.069,77.657,78.124,78.682,79.057,79.424,79.695,79.872,79.943,80.013,80.116,79.875
Maldives,MDV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.21364975,8.78440189,6.77857542,7.48356962,8.82753372,8.04819012,8.30568123,11.47104168,10.0928812,8.48758984,7.92251587,8.67304802,8.15509319,7.91345072,8.72545815,10.30544567,9.26917839,7.43627834,7.66067553,11.34723186
Maldives,MDV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,229.3557587,248.9113617,239.9458466,303.8653565,334.4948425,403.2368164,477.2918091,773.5053711,678.1791382,607.5540772,587.003479,645.9107666,670.5512085,702.0946045,823.1914673,993.4720459,932.7640991,804.873169,851.5093994,825.5690308
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.284,52.222,52.893,53.538,54.003,54.615,54.941,55.291,55.874,56.382,56.755,57.079,57.357,57.9,58.363,58.731,59.132,59.393,59.664,58.633
Mali,MLI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.51952457,4.99775171,5.05061436,5.21769333,5.19518089,5.45590782,5.25304699,5.0437417,5.22659969,4.67866755,4.014853,3.752177,3.96408701,4.48158312,4.11143351,3.77377558,3.67425752,3.73249912,3.88156676,4.3081193
Mali,MLI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,13.53201008,16.34097862,19.29074669,22.31697845,24.62490082,27.65664291,30.4286499,34.10210419,35.57485199,32.20457458,32.52763748,28.26860619,30.87219429,36.67969894,29.7465477,28.3053112,29.23488998,31.96352005,32.61206436,35.45159149
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.84390244,78.73902439,78.54634146,79.25365854,79.3,79.43902439,79.79268293,79.63658537,80.24146341,81.39756098,80.74634146,80.74634146,81.74634146,82.04634146,81.89756098,82.45365854,82.34634146,82.44878049,82.85853659,82.34878049
Malta,MLT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.99985981,7.70661688,7.89556122,8.04820728,8.66396618,8.80992031,8.16883373,7.86335802,7.92382908,7.95211124,8.4481411,8.37802982,8.49665833,9.08505249,8.89759636,8.96600914,8.72770977,8.56596088,9.23917389,10.83521566
Malta,MLT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,685.9840088,830.6463013,1074.09314,1223.857422,1379.686401,1474.484497,1596.123169,1751.165039,1677.362305,1733.668823,1960.061157,1898.60144,2121.082275,2456.434814,2243.467041,2321.15332,2551.716064,2753.510986,2943.631348,3135.405311
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.642,63.719,63.745,63.695,63.585,63.489,63.36,63.236,63.23,63.226,63.256,63.373,63.464,63.623,63.827,64.057,64.27,64.5,64.746,64.977
Marshall Islands,MHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,14.81642723,12.84072018,12.76533508,15.61940098,20.21598053,20.33398056,16.26939583,15.20470905,14.53969955,13.93147564,13.08627224,13.03814125,13.46883583,13.20781231,15.33984375,15.73866177,14.38502884,15.26284122,14.82552052,13.00799465
Marshall Islands,MHL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,332.2007752,311.0274353,306.8759155,381.622345,509.7106628,532.6616211,445.5842896,429.4437256,406.9477234,417.3013611,424.9150696,452.0671387,485.2216797,476.7737427,571.2527466,654.5699463,646.2920532,736.7741699,782.2356567,731.0975952
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.185,61.268,61.347,61.593,61.656,61.891,62.228,62.399,62.8,63.105,63.346,63.578,63.911,64.155,64.485,64.768,65.083,65.31,65.687,64.532
Mauritania,MRT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.5718379,4.00224972,4.03254652,3.70429492,3.40312648,2.70252752,2.87644005,3.01338983,3.11034036,2.63618922,2.47383666,2.64919329,2.86799884,3.46724391,3.67363763,3.09630585,3.31549454,3.43577695,3.34527016,3.35572982
Mauritania,MRT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,22.58142662,25.20564651,28.68665123,30.64061928,33.17791367,34.37842178,39.64344025,48.52267838,44.13393021,43.3949852,47.4840889,49.02023697,55.34606934,59.37288666,57.40904617,48.89683914,54.19649887,59.15095139,60.2051506,59.04924774
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.76585366,71.96585366,72.11707317,72.26585366,72.43219512,72.43219512,72.57073171,72.57073171,72.88243902,72.96731707,73.26682927,73.86341463,74.01707317,74.19439024,74.35317073,74.39487805,74.51463415,74.41634146,74.23585366,74.17707317
